id	output
["0x65924e9283aaa177656854f10593e068fc345b24",143]	{"name": "FROGE", "symbol": "FROGE", "decimals": 18}
["0x3d656b7a84348ab5c84f50f0868e39d0f64a5b07",143]	{"name": "MonMoon", "symbol": "Moon", "decimals": 18}
["0x28aceadd9434aac49c74dcf606d824045101fb07",143]	{"name": "purple", "symbol": "purple", "decimals": 18}
["0xe72a5f94cb23e0d0ae80e94140f552fb1d12eb8c",143]	{"name": "MINGMING", "symbol": "MINGMING", "decimals": 18}
["0x14a95dd5c72125b5eba588902d21f918628b778d",143]	{"name": "Moon Hard", "symbol": "MOONHARD", "decimals": 18}
["0xa2748c37105977644d595fc95cefcc407765cb07",143]	{"name": "Monad Hedgehog", "symbol": "HEDGEMON", "decimals": 18}
["0xfd68de2d8ae5ae41b1b91e238264596c0a28d189",143]	{"name": "cbbtc", "symbol": "CBBTC", "decimals": 18}
["0xa2b5479f0f5b32dbdd3ba759fdb23b97f2fedbf9",143]	{"name": "UPCEMBER", "symbol": "UPCEMBER", "decimals": 18}
["0xd873b2d081c4d4f701f23e5aa23e65274e114b07",143]	{"name": "BEANAD", "symbol": "BEANAD", "decimals": 18}
["0xf1683e46e86d56bf8941c0f44c230f44abbcfb07",143]	{"name": "First MClanker", "symbol": "MCLANKER", "decimals": 18}
["0x8a6c9f002e3fdc76cbe15cd2574b8c760fd04f3f",143]	{"name": "10K Squad", "symbol": "10K", "decimals": 18}
["0xa1376be15a7fbe2545ad2d22b78b0fdd13792b07",143]	{"name": "MiladyNad", "symbol": "MiladyNad", "decimals": 18}
["0x60f383e8350caf94d1bf541b27602b184a07fa1e",143]	{"name": "Upmas", "symbol": "Upmas", "decimals": 18}
["0x28b7b067b74e518deefa25c6586bb6c949181b07",143]	{"name": "Firkit", "symbol": "Firkit", "decimals": 18}
["0x64ce42ea1a364ed1ab6dec2e33e46c4a49b60004",143]	{"name": "MOANAD", "symbol": "MOANAD", "decimals": 18}
["0x78cc497f66ce81e9b197331586af56ad783a8888",143]	{"name": "Tom The Cat", "symbol": "TOMCAT", "decimals": 18}
["0x100d511979424ed90c30b5daaaa64c9208565b07",143]	{"name": "Fartcoinad", "symbol": "Fartcoin", "decimals": 18}
["0xcf21e1acac3b0ab7f0cc9cb846238863a8ba7777",143]	{"name": "MONSTR", "symbol": "MONSTR", "decimals": 18}
["0x4734e30e9ae603a872d2078db82a992acd1d3d59",143]	{"name": "snowball effect", "symbol": "SNOWBALL", "decimals": 18}
["0xeb8db607d3bf550d25137402c8268464e32a8b07",143]	{"name": "Monlandaks", "symbol": "Monlandaks", "decimals": 18}
["0xa90aa56566aa5a4051340efbd01fc89074311b07",143]	{"name": "Maenbot on monad", "symbol": "Meanbot on monad", "decimals": 18}
["0xff89c6890d8917f216a2b59603cc172940691a87",143]	{"name": "The Holy Can", "symbol": "CAN", "decimals": 18}
["0xe6cc4d855b4fd4a9d02f46b9adae4c5efb1764b5",143]	{"name": "MUDWIG", "symbol": "MUDWIG", "decimals": 18}
["0x95e6a9c620083cf17adb3205cc0a2ce996597777",143]	{"name": "AI Oracle", "symbol": "AI", "decimals": 18}
["0x29477c894c626a52926f7faa5017178c6c88db07",143]	{"name": "dobynad", "symbol": "dobynad", "decimals": 18}
["0x6431d51dc135d91b34fcce9b11ec4cfc2d758b07",143]	{"name": "Monadlisa", "symbol": "Monadlisa", "decimals": 18}
["0xdf185d215f713ec9554ddc280a5dc72789076b07",143]	{"name": "Monad’s Mother", "symbol": "Mother", "decimals": 18}
["0xcc1bd39fceb7a6c1caed0c24bb9a32ae14236b07",143]	{"name": "danomonad", "symbol": "DANOM", "decimals": 18}
["0xd417c39fc95d8387641a6b8a33115cdac47e7777",143]	{"name": "NIGATIVE", "symbol": "NGTVE", "decimals": 18}
["0x18cb850d15384ce3e4f1ba742838322b0aee4b07",143]	{"name": "More pump🔥", "symbol": "Morepump", "decimals": 18}
["0x24559d57d718392532f58821ba90b9c92ba39b07",143]	{"name": "Keone in jail", "symbol": "JAILKEONE", "decimals": 18}
["0x36ca5211059eebf10d2db907d7f4381be3683037",143]	{"name": "purple preacher", "symbol": "POOPE", "decimals": 18}
["0x2f28b89f0c7f4d22969df380171ab4248a2e7777",143]	{"name": "MONHAT", "symbol": "MONHAT", "decimals": 18}
["0x2e66e209fefeeb2a9825704e8d689a84936cd8c4",143]	{"name": "QuantumQuokka", "symbol": "QuantumQuo", "decimals": 18}
["0xc375ade57ca1b8bf81ed5238fa16b63a7dde1a1a",143]	{"name": "PixelPanda", "symbol": "PixelPanda", "decimals": 18}
["0xd4c79a729315534656418b3c1e810fb37b55b800",143]	{"name": "MintMantis", "symbol": "MintMantis", "decimals": 18}
["0xb8a46f017e7e4fc8e54ab14d34cd5980cc6c9a1b",143]	{"name": "ZeroZebra", "symbol": "ZeroZebra", "decimals": 18}
["0x9a4bc5f993eb665615f96dcf4598189bcb3334a9",143]	{"name": "EmberEel", "symbol": "EmberEel", "decimals": 18}
["0xce7c684c7d69558b32903d4719ba1bb80f17e8f0",143]	{"name": "HashHawk", "symbol": "HashHawk", "decimals": 18}
["0xb5705695453a8d03afe019fd831384a0430f6e5a",143]	{"name": "CryptoCrab", "symbol": "CryptoCrab", "decimals": 18}
["0x181f445b4cae4d52ac5eaa1e2dda7d6322ad3d7a",143]	{"name": "NeonNarwhal", "symbol": "NeonNarwha", "decimals": 18}
["0xa431d4af84d75624b913cf01796943ac5ad24768",143]	{"name": "Kirk Elf", "symbol": "Elf", "decimals": 18}
["0x0e581379c5b4487e5d1fd08385d65b3c08c8a1da",143]	{"name": "BitBard", "symbol": "BitBard", "decimals": 18}
["0xd937b3e94905d9293fb5f0c6ae5612831714161b",143]	{"name": "FluxFeline", "symbol": "FluxFeline", "decimals": 18}
["0x2ee349c66233285aadb7fdb9018f54e72b51e1c5",143]	{"name": "KarmaKoala", "symbol": "KarmaKoala", "decimals": 18}
["0x47a7c491ca432ac0a67782e4aa581709c69d02c1",143]	{"name": "VaporViper", "symbol": "VaporViper", "decimals": 18}
["0xb00b706904a20bad3196eeb9cfcd1e53421ec1c7",143]	{"name": "Degens let me help you out the trenches 😉", "symbol": "MOCHI", "decimals": 18}
["0xed5e8a9f5de6d7f0cb47b1212f7864178e942b07",143]	{"name": "Zombie Dancer", "symbol": "ZODA", "decimals": 18}
["0xcfae4dc4a3d999f16fcfd2793401ddfd3eab8888",143]	{"name": "ILUVCOCKS", "symbol": "KOKS", "decimals": 18}
["0x00b99a98d6c7440fd6a5086ecf9c2a260e327777",143]	{"name": "310", "symbol": "310", "decimals": 18}
["0x9d858013067c6d5d0e8a43d70b6cc99d8b838b07",143]	{"name": "monlaker", "symbol": "monlaker", "decimals": 18}
["0xdd638dd9b8b77d4ba38181b0f5b58ba6fd898b07",143]	{"name": "Monad Backwards", "symbol": "DANOM", "decimals": 18}
["0xb4ee48fa7f45c501f72ce09c5de39fde8b337777",143]	{"name": "MOANAD", "symbol": "MOAN", "decimals": 18}
["0x4cf8668102bd9cd464450e19701f9dbc03fb7777",143]	{"name": "Steve", "symbol": "STEVE", "decimals": 18}
["0x7de6432b490bbc00c8e14550f1098bb607bc7777",143]	{"name": "Monad Chan", "symbol": "MonadChan", "decimals": 18}
["0xbbf90fea488bcae9d793220a4954fcf8aa0744eb",143]	{"name": "METAMASK XMAS", "symbol": "METAMAS", "decimals": 18}
["0xf937a4df69f6fb776d7def2da0f194d011cf0b07",143]	{"name": "wojad", "symbol": "wojad", "decimals": 18}
["0xde22b2d5b92364fec7065c638ad82509949f7777",143]	{"name": "MOYAKI", "symbol": "MOYAKI", "decimals": 18}
["0x5b996bb7794a2d2cc4bbb96e99e0f4cfaf0625ef",143]	{"name": "67 SALON MEME", "symbol": "SALON", "decimals": 18}
["0xa1f75c56d40768b32caebd2b4b09066f7a9a5270",143]	{"name": "VaporViper", "symbol": "VaporViper", "decimals": 18}
["0xcd784600496b86aa7fb636604cc6ff93b1a7125b",143]	{"name": "ChainChameleon", "symbol": "ChainChame", "decimals": 18}
["0xadccf2236ef829d1fee56cd986169033daddad5f",143]	{"name": "ByteBat", "symbol": "ByteBat", "decimals": 18}
["0x5b5c9aa86ff96197dd47873559a4f8356758e236",143]	{"name": "OracleOwl", "symbol": "OracleOwl", "decimals": 18}
["0x3eb2600eb9a5a3fa9800960b4dd5c88d4edeb04b",143]	{"name": "MetaMoose", "symbol": "MetaMoose", "decimals": 18}
["0x532fc5cca9421ff27a0d896736477c7817564bea",143]	{"name": "POOR", "symbol": "POOR", "decimals": 18}
["0x60e9dcd5001639b03635322efc0298e4b324825d",143]	{"name": "pony cum jar", "symbol": "PONYCUM", "decimals": 18}
["0x56ed9aa8fdd6f76934a50947268ae4e410fb0f44",143]	{"name": "RiftRaccoon", "symbol": "RiftRaccoo", "decimals": 18}
["0x6e83d18f7f6e176f3ec9290b923ab76cb43d1500",143]	{"name": "BoltBison", "symbol": "BoltBison", "decimals": 18}
["0x291fc3cafb5dbc78a4454a0ddb8531700efa0b3f",143]	{"name": "PlasmaPig", "symbol": "PlasmaPig", "decimals": 18}
["0xc2e4aa94682ebed26d7e92d3ac98b3713eb00e58",143]	{"name": "MagicMongoose", "symbol": "MagicMongo", "decimals": 18}
["0x882494b53f8f316f5045fd24ceab50545e698814",143]	{"name": "FomoFox", "symbol": "FomoFox", "decimals": 18}
["0x7d53e07a3915dfd935ffb42634cf4a3ac3d91b07",143]	{"name": "MONAT", "symbol": "DAMON", "decimals": 18}
["0xaf4b5aaf6797b8d527b972634e1ec1581cf5f659",143]	{"name": "SparkSnail", "symbol": "SparkSnail", "decimals": 18}
["0x4bd7fa98568737779b31aa6f16b569d08e68531a",143]	{"name": "TurboTiki", "symbol": "TurboTiki", "decimals": 18}
["0x95555397c629b9d6cf453f0dfb01e199ec4e80e7",143]	{"name": "Anago", "symbol": "Anago", "decimals": 18}
["0x73f65f8a9837805b0ee1a05700c577f7cd376b07",143]	{"name": "eliva", "symbol": "ELIVA", "decimals": 18}
["0xd9835ca18b4e8914e615e6d7399d192cbb9974c7",143]	{"name": "OrbOtter", "symbol": "OrbOtter", "decimals": 18}
["0xe8548976ddddcc9447208ca3a776848337037777",143]	{"name": "Purple Pepe", "symbol": "PURPE", "decimals": 18}
["0xe7c137a4e8efe2a7e9390a21bbf4fed90e4330e3",143]	{"name": "HashHedgehog", "symbol": "HashHedgeh", "decimals": 18}
["0xc2431754670a73e97ac4e0d8842e5063384e57b5",143]	{"name": "PrismPup", "symbol": "PrismPup", "decimals": 18}
["0xd367043deea6e5fcd585a9c9db99dd8c6ad7d1c1",143]	{"name": "LunaLynx", "symbol": "LunaLynx", "decimals": 18}
["0xf975951a8430d4e5ab98addf51fc26623ef1339c",143]	{"name": "CryptoFerret", "symbol": "CryptoFerr", "decimals": 18}
["0xf3eb644d259cf3f91a042c21b3ccb6233e115680",143]	{"name": "EchoPenguin", "symbol": "EchoPengui", "decimals": 18}
["0xc5570d01e0f724838952152791afc78726120c45",143]	{"name": "ByteWisp", "symbol": "ByteWisp", "decimals": 18}
["0x707b25634a1258d5cec93c20a93b6c6bd363d92d",143]	{"name": "DustDragon", "symbol": "DustDragon", "decimals": 18}
["0xc27a31f34427377b308322fda5fc0f232e957777",143]	{"name": "Monad CEO Dog", "symbol": "Sophie", "decimals": 18}
["0xb5e3645a8b888ea261941c1344c3a3a2f6ac6b07",143]	{"name": "kickNAD", "symbol": "KICK", "decimals": 18}
["0x8485180f0e2811fb5d01d312a36cb597493ff2f2",143]	{"name": "Mrs. Penelope Puff", "symbol": "$MrsPuff", "decimals": 18}
["0xf3c0c35837ac9a843b31c54795a55c7e7301dcdb",143]	{"name": "MempoolMonkey", "symbol": "MempoolMon", "decimals": 18}
["0xb11dbce4dc0a3111528bc7a584f863f229ea1b07",143]	{"name": "Monath", "symbol": "Monat", "decimals": 18}
["0xc6456fdd5fd5e30970b3329e3d593bc9a84cf603",143]	{"name": "ChainCorgi", "symbol": "ChainCorgi", "decimals": 18}
["0x4bf6a7611bb1a98a0f74ac01d90c22a5f8b58888",143]	{"name": "Ubuntu", "symbol": "LINUX", "decimals": 18}
["0xb82936f9346204bb1abe6223ac6783a562276be1",143]	{"name": "CryptoYeti", "symbol": "CryptoYeti", "decimals": 18}
["0xb3ddf8ebd8edeaa3d5c1b4a0c1a205f6ed8f167b",143]	{"name": "NanoKnight", "symbol": "NanoKnight", "decimals": 18}
["0x8600e794e114e74b0d0ed98a754bd4df66bc2422",143]	{"name": "GasPigeon", "symbol": "GasPigeon", "decimals": 18}
["0xda2f0a8d44d982e931f1db9d7bff750aa0258013",143]	{"name": "EtherImp", "symbol": "EtherImp", "decimals": 18}
["0xc18e10555224e4c764c657c1676f14eaeaab46c1",143]	{"name": "SatoshiSeal", "symbol": "SatoshiSea", "decimals": 18}
["0xbf9464c67665f7798af0c8041482ee2ac3207ef9",143]	{"name": "Homunculus loxodontus", "symbol": "ZHDUN", "decimals": 18}
["0x0ad2cb8010eb11e6a5cd19ed073e0d8c26bc6288",143]	{"name": "BlockBunny", "symbol": "BlockBunny", "decimals": 18}
["0x77a247e54195bd5462ba601d602d1b856a3e7777",143]	{"name": "monic terminal", "symbol": "MONIC", "decimals": 18}
["0xd3475a2862fdd43deee1ea11c08216a9be34e33d",143]	{"name": "MintMole", "symbol": "MintMole", "decimals": 18}
["0x150f3751db0cc2528755f280d6520680e2f0122b",143]	{"name": "HyperToad", "symbol": "HyperToad", "decimals": 18}
["0x1d516ab10502a7d448b55f6e744018e9682e8888",143]	{"name": "Steven", "symbol": "PD", "decimals": 18}
["0x2fa8c629e87c233d8b1cb1eb6a53448170acea00",143]	{"name": "ChainSlug", "symbol": "ChainSlug", "decimals": 18}
["0xe31bde220127df58a0db5892fd05c9f223c1db07",143]	{"name": "Nomad", "symbol": "NOMAD", "decimals": 18}
["0x9dbc8f7be481a170011fa25e0083ffa7284523b3",143]	{"name": "jigglebutt", "symbol": "jigglebutt", "decimals": 18}
["0xc522b6efb0a9f0e321a00533bcd652f9061dd3e8",143]	{"name": "ByteGoblin", "symbol": "ByteGoblin", "decimals": 18}
["0x6d0343f0c68251fda026a3635754191a76dceb07",143]	{"name": "farkit", "symbol": "farkit", "decimals": 18}
["0xd222f0e71637d5b9b3091c6d15d86902d0208888",143]	{"name": "PENIS2NOIR", "symbol": "PENIS", "decimals": 18}
["0x0e4afbb20cc476439161614f7519288a2eaa8888",143]	{"name": "Monad Grimace", "symbol": "MGrimace", "decimals": 18}
["0xc0ddaf8326780cd7a936ca1e792bb671c5987777",143]	{"name": "GMONAD", "symbol": "GMONAd", "decimals": 18}
["0xf0fdd462a227680d7d36ac9ca5950d7a739fdb07",143]	{"name": "moonstruck", "symbol": "moonstruck", "decimals": 18}
["0x1fc69aaaad95458e315611c5b552f93b50100b07",143]	{"name": "Pixel Poodle", "symbol": "POODL", "decimals": 18}
["0x9dd819923646940cf091c5d35f95f16cc1fb3b07",143]	{"name": "WAGMON", "symbol": "WAGMON", "decimals": 18}
["0xce015409d307090ba875e81fe74a1a770cbf9b07",143]	{"name": "Cozy Sphere", "symbol": "MONHUB", "decimals": 18}
["0x7bc3b33dab12e3b3cf47aa156930c7b913871b07",143]	{"name": "Bridge Portal", "symbol": "MONCASTER", "decimals": 18}
["0x20a45f2ba957c320d1d87553f17e75810d10c24c",143]	{"name": "Baby Anago", "symbol": "Banago", "decimals": 18}
["0xcac85c6b5ac0b15107ddbaad3766d5f91d5e66fa",143]	{"name": "pillnads", "symbol": "pillnads", "decimals": 18}
["0x2bf8b3c05fc99400fe7b6e6ea5748924f7ba3142",143]	{"name": "pillnads", "symbol": "pillnads", "decimals": 18}
["0xeddf64263bbab74ba69b05d05a20c3e5174dab07",143]	{"name": "MORSE", "symbol": "MORSE", "decimals": 18}
["0xbe221435cde58d493b4141ffe307cdc9f1aa8888",143]	{"name": "ELON MUSK DOLLAR", "symbol": "ELOND", "decimals": 18}
["0xb51a9ad6c4ce4bb9fab04e8178193bf7f1389b07",143]	{"name": "Up!", "symbol": "UP!", "decimals": 18}
["0x99ea8f150c61afdf311029500294a024de6f8888",143]	{"name": "FREAKYY AHH COIN", "symbol": "CUM", "decimals": 18}
["0xd2012d6450a5bed876dd5df60e4453fc0f743b07",143]	{"name": "Snich Swag", "symbol": "SNICHMON", "decimals": 18}
["0x496d6a8c901ce356fdbb6d66f4cbc2c62f01cb07",143]	{"name": "CLANMON", "symbol": "CLANMON", "decimals": 18}
["0x97d023583091244e6657677f6882d578a4e98b07",143]	{"name": "Book of Monad", "symbol": "BONAD", "decimals": 18}
["0x4a82a75a6d2aacd82b79bde9a554ce7159306b07",143]	{"name": "The monad empire", "symbol": "MONPIRE", "decimals": 18}
["0xd9a315c0bdfa16ba0101ce4b16efd4dc5a3f1b07",143]	{"name": "Monadlisa", "symbol": "Monadlisa", "decimals": 18}
["0x8786b0c711a6ab89269d8adaa112937dc395aabc",143]	{"name": "Naders", "symbol": "NADERS", "decimals": 18}
["0x9b20e413b2b1b0bb255ee9646119522aca809b07",143]	{"name": "Agent Banana", "symbol": "ABEN", "decimals": 18}
["0x1893c23fc31b5f4e8221ea025ef6b2e85b8dd026",143]	{"name": "Steve", "symbol": "NMT", "decimals": 18}
["0xeefdea9b6f10a3ea103dae8ec5bfcdb4812a2b07",143]	{"name": "Frosty Fun", "symbol": "SNOW", "decimals": 18}
["0xa5a9148ab749eb3d274d29ef657c86024b267b07",143]	{"name": "Skreem™", "symbol": "skream", "decimals": 18}
["0x875761122bd2931dfd2e0c5fbd734bd6e912cb07",143]	{"name": "1st", "symbol": "#1", "decimals": 18}
["0x28d0a33a4ae611c240b66bbb4e6af29fb161bb07",143]	{"name": "moonbery", "symbol": "MOONBERY", "decimals": 18}
["0xc911ba7aee487f5145702c20c20a40d9e5b87777",143]	{"name": "Hog Dog", "symbol": "HOGDOG", "decimals": 18}
["0xad0bc914145571375f40a42afba2d2fc5b59fb07",143]	{"name": "Monad Pepe", "symbol": "MONPEPE", "decimals": 18}
["0x5624555121a44b45c6a969175109e50a5ee51922",143]	{"name": "RAM", "symbol": "DDR5", "decimals": 18}
["0xaca81f3004318653e457470c0c7ef4ababdeab07",143]	{"name": "Monad Matrix", "symbol": "MONTRIX", "decimals": 18}
["0xb9e1a640ebae208f531941d98a2d11815e836b07",143]	{"name": "rips", "symbol": "rips", "decimals": 18}
["0xfc451ff6504fbb133bd7bd9bae9d99f9ec069b07",143]	{"name": "Battlefield Echoes", "symbol": "TRENCHNAD", "decimals": 18}
["0x5dd0c6a13cb27f436f38809c1e4abb094d8c51a3",143]	{"name": "Test", "symbol": "Test", "decimals": 18}
["0x549ac5096f1a9859628405c40a7bfcb5db896b07",143]	{"name": "Mfernad", "symbol": "Mfer", "decimals": 18}
["0x62e74cc35ceacbfa79e42f4b213b3f90469e9b07",143]	{"name": "Monsoon", "symbol": "MONSOON", "decimals": 18}
["0xa7cd05851d17f1b4e7bb720ba3d8d5df93dd6b07",143]	{"name": "DANOM", "symbol": "DANOM", "decimals": 18}
["0x7eb755fa52e23bee3b02748475ef6ad3445a9b07",143]	{"name": "Fromon", "symbol": "FRMN", "decimals": 18}
["0x65a87a5c55a03317d48e626ae3ee157640844b07",143]	{"name": "mahbub64", "symbol": "javid", "decimals": 18}
["0xef55f153f6e03a8c9225a9736c867e2e4907ab07",143]	{"name": "Mon inu", "symbol": "MONINU", "decimals": 18}
["0xcf413b4aa468e3ecb966979dc3ecdde2f8b36b07",143]	{"name": "Monad Aura", "symbol": "MONA", "decimals": 18}
["0xb00b5a1310d1fa3dfab1e6623225259336f03651",143]	{"name": "Minimon", "symbol": "MINIMO", "decimals": 18}
["0x4131afee41ae2db1dd06fdb6ee76afb8ea946306",143]	{"name": "NADOVER", "symbol": "NADOVER", "decimals": 18}
["0xb00b534dc786f0aad35ea88963ca76e842e3e295",143]	{"name": "MiniMonad", "symbol": "MINIMO", "decimals": 18}
["0x11d7f7b9701f86f57457a2392f77aec0a93c273c",143]	{"name": "Coin", "symbol": "CON", "decimals": 18}
["0xb00b5dd49f583d7e23446ed11f0f95df67eab500",143]	{"name": "Minimonad", "symbol": "MINIMO", "decimals": 18}
["0xb5f512b432bb06d8d826b7d74efc71e502f9cb07",143]	{"name": "Monad Creative", "symbol": "Monc", "decimals": 18}
["0xb00bca2ed02dc885e9c82a965b30ca76dc9d8bb5",143]	{"name": "Minimonad", "symbol": "MINIMO", "decimals": 18}
["0xb00bdc456e8fbfdf4014ce7fe88944acde3de9d4",143]	{"name": "Minimonad", "symbol": "MINIMO", "decimals": 18}
["0x43debfc9b8d8280b24555b04210729ea0dc07b07",143]	{"name": "Dice", "symbol": "DICE", "decimals": 18}
["0x051a8d29e578cdc2895f8d6f1e4e856374496bdf",143]	{"name": "Monsta", "symbol": "Monsta", "decimals": 18}
["0xf144dce9a6ca408cb82b614fcebc49a468258b07",143]	{"name": "monvember", "symbol": "MONVEMBER", "decimals": 18}
["0x120afea649bb8042f36339e5b67d1186cb40e369",143]	{"name": "ANAGO GO BRRR", "symbol": "ANAGOBRR", "decimals": 18}
["0x09d5f269fa52bec09f206259029996bbb4098888",143]	{"name": "Axome Token", "symbol": "AXOME", "decimals": 18}
["0xf7457dd8d664f4fee4401f6487af2c72b4a3bb07",143]	{"name": "Chill Clam Vibes", "symbol": "R3TARDS", "decimals": 18}
["0xf15c57c6c326d5f0a8e23524bcf6931a9edbfb07",143]	{"name": "MONGOD,", "symbol": "MONGOD", "decimals": 18}
["0x9bb667446a7c31c7e3641f4474a559e2358c9b07",143]	{"name": "Monadswap", "symbol": "MSWAP", "decimals": 18}
["0x730d82e1098f787e94d61b4cc21c14c13f668b07",143]	{"name": "meow", "symbol": "meow", "decimals": 18}
["0xa849d1777327c12a8d61093c5e1241dba1ae7b07",143]	{"name": "@babyzora", "symbol": "BABYZORA", "decimals": 18}
["0xb25e8dd7b848b3462f50bb7ffe85877d3ba4eb07",143]	{"name": "1.000.000 SBT", "symbol": "1M", "decimals": 18}
["0x26b44f5d4b527becd1160a8b657bd53f112cd31c",143]	{"name": "Monk", "symbol": "Monk", "decimals": 18}
["0x69fe04bce0c7ba90533a252a8113c9c424837777",143]	{"name": "Mon6900", "symbol": "MON6900", "decimals": 18}
["0xac231bf0e548c7047ff00a5b366ec58927389b74",143]	{"name": "PRISMAX AI", "symbol": "PMAX", "decimals": 18}
["0xe6d31d6aafe486d16bfe8d309554e008b7b36b07",143]	{"name": "1.000.000 SBT", "symbol": "1M SBT", "decimals": 18}
["0xdf2babf41b1ad7fdcfc07ecb9fc1fa993d7e8b07",143]	{"name": "Soltan", "symbol": "S❤️", "decimals": 18}
["0x1936c23406b7c0ec06bbdbefeeefbc4223177777",143]	{"name": "It's awesome", "symbol": "awesome", "decimals": 18}
["0xca95ae131f4c5cae4455d555fc107ec796c8f950",143]	{"name": "spoodermon", "symbol": "spoodermon", "decimals": 18}
["0x8441b886610b97f846d96243babaca88b3d5cb07",143]	{"name": "Wink Explorer", "symbol": "BABYMON", "decimals": 18}
["0x7cea5fd2986ec39810874bc34f28fc42351dcb07",143]	{"name": "Steve", "symbol": "STEVE", "decimals": 18}
["0x0343bd54ac420febc8b229470a237e729da6e87a",143]	{"name": "Monad Cult", "symbol": "⨀", "decimals": 18}
["0xb4e023eb3094529c1656c657b1d3b2a238aca60e",143]	{"name": "BLOOF COIN", "symbol": "BLOOF", "decimals": 18}
["0x134707f2b536e0907083a2592b02dc8c342c2b07",143]	{"name": "Momo on MONAD", "symbol": "MOMO", "decimals": 18}
["0xc58b9c1f3a2889b94b57f535ffc651a9c85f8b07",143]	{"name": "Mehrnaz", "symbol": "MHZ", "decimals": 18}
["0x20f8df1ca261c48900f4656b6bd479084e412b07",143]	{"name": "Haash", "symbol": "HSH", "decimals": 18}
["0x59e761badcae7f8840e3e8037a63ddfe7c8e9592",143]	{"name": "Rhino Casino", "symbol": "Rhino", "decimals": 18}
["0xf8d6141682f0f0b0c1d2a4dfe8e793e09c37bb07",143]	{"name": "aura monad", "symbol": "Aura", "decimals": 18}
["0xf946b336ce6af46c1837252bad6e3d375e460b07",143]	{"name": "Monadrio", "symbol": "Monadrio", "decimals": 18}
["0xf022fc7c91f8391972f0c844d219b189da357b07",143]	{"name": "safail", "symbol": "SR", "decimals": 18}
["0x51780375db882b8107ffd98e62d990ed27b4cb07",143]	{"name": "CHOG", "symbol": "CHOG", "decimals": 18}
["0x7f241494a22a7693952d8e81b889ca90acdb4372",143]	{"name": "Rhino Casino", "symbol": "Rhino", "decimals": 18}
["0xefbd73eb22621068a8166f5bf44e90ab88b52b07",143]	{"name": "Omni base", "symbol": "OMNI", "decimals": 18}
["0x74514d151fd82e8e969e51cd161268c65d3cc063",143]	{"name": "Nomad Dog", "symbol": "NOMAD", "decimals": 18}
["0x3636a8deeca8238d8ef4ed397fe1850a9158fb07",143]	{"name": "ONAD", "symbol": "ONAD", "decimals": 18}
["0x0c666205c91b4ad086f6b908683e91a3be646b07",143]	{"name": "MonCast", "symbol": "MonCast", "decimals": 18}
["0x7ab9ae95b0dd5a0f0b3093d9d2d4ebf4e45f1c23",143]	{"name": "MON TO BE ALIVE", "symbol": "ALIVE", "decimals": 18}
["0x14c1220629801137a2f2e2e5e9ccdeede429fb07",143]	{"name": "catmon", "symbol": "OMAN", "decimals": 18}
["0x0783cd79366c3919b1103930e934c78692d4e027",143]	{"name": "Nidoran", "symbol": "Nidoran", "decimals": 18}
["0xaa2ac88424397e6fb92da5f8da9e0c237f837777",143]	{"name": "Moggi", "symbol": "MOGGI", "decimals": 18}
["0xc67b2fb0571340ad831a005375a050b45f76f288",143]	{"name": "Nidorino", "symbol": "Nidorino", "decimals": 18}
["0xb00b296dacee14ea3ac3412b08dd6bb2779a3ec6",143]	{"name": "Monad Nigger", "symbol": "MONIGG", "decimals": 18}
["0xa00f2b1f873062297cb83bfe18ce07f36d4c73eb",143]	{"name": "Nidoking", "symbol": "Nidoking", "decimals": 18}
["0xd4f808cbbc8137a76c7543a7d0ee8f53f5715e9d",143]	{"name": "Nidoran", "symbol": "Nidoran", "decimals": 18}
["0xa7102579ff4bf1c10b8c2330d743c42913607777",143]	{"name": "Nad Protocol Character", "symbol": "NPC", "decimals": 18}
["0x1edbf16fbd6e000b79f5218d0792763a603e0df9",143]	{"name": "Nidorina", "symbol": "Nidorina", "decimals": 18}
["0x11e889a7559b03422e40bbf58d0b4d32613f11e7",143]	{"name": "MONICA LEWINSKI", "symbol": "MONICA", "decimals": 18}
["0x97b4a1be2728a49c6e7304fd3e8d73622f100362",143]	{"name": "The Monad Pepe", "symbol": "MEPE", "decimals": 18}
["0xd9b45fe857bac9fb05575f4f5dff408d0820c8ed",143]	{"name": "Nidoqueen", "symbol": "Nidoqueen", "decimals": 18}
["0xa926e8f05beeb681ad208a68b11dea8ed561ffdc",143]	{"name": "Ronad", "symbol": "RONAD", "decimals": 18}
["0x9485e7503d966f8c25bab00e814699f989b39b07",143]	{"name": "Waifu Monad", "symbol": "WAIMOND", "decimals": 18}
["0xbb44c973da4ad906f2ed9c80611f23d892f8143a",143]	{"name": "Jаpanese Soldier", "symbol": "ONODA", "decimals": 18}
["0x641676e098d994ea1a98c75ec5a657c2738b1b07",143]	{"name": "Agent Banana", "symbol": "ABEN", "decimals": 18}
["0x8d2affcfafd10763eafae90e4f022a38e9ae6ca5",143]	{"name": "Mini Novel", "symbol": "MININOVEL", "decimals": 18}
["0x8c8f287c3586aa58e6730af4e077dc3f7bf6bb07",143]	{"name": "Spiky Smirk", "symbol": "VIRUS", "decimals": 18}
["0xa0ba2f3580cd9cca4110274086e5354420208888",143]	{"name": "MONTHERA", "symbol": "MONTHERA", "decimals": 18}
